trade_index,timestamp,bucket_start_trade,bucket_abs_volume,bucket_net_volume,order_imbalance,bucket_number,vpin_daily,vpin_5day,vpin_7day
55142,2025-06-10 20:12:00,53181,1.8106137177126609e-06,1.452109730422967e-06,0.8019986351685272,1961,0.41910323399149646,0.2904830890182887,0.2690830706214679
55142,2025-06-10 20:12:00,53180,1.8106137177126609e-06,1.1036200516038656e-06,0.6095281620853195,1962,0.42303785384807563,0.2926473539139231,0.2706751358828288
55142,2025-06-10 20:12:00,53179,1.8106137177126609e-06,8.387638983366287e-07,0.4632483948018658,1963,0.43221590988461567,0.2940884299869329,0.27194535601688646
55145,2025-06-10 20:15:00,53181,1.8106137177126609e-06,3.8681230057322784e-07,0.21363601567201526,1964,0.43330397346482313,0.29400133399179934,0.2716106718350401
55145,2025-06-10 20:15:00,53180,1.8106137177126609e-06,-1.538537300883286e-06,0.8497324889523715,1965,0.4500896950831437,0.2959027741296452,0.27283183306270936
55146,2025-06-10 20:16:00,53180,1.8106137177126609e-06,5.95781775829855e-07,0.3290496310734369,1966,0.44998734863473155,0.29675184751647926,0.2736666054880938
55147,2025-06-10 20:17:00,53180,1.8106137177126609e-06,-1.485921275039797e-07,0.08206727147284368,1967,0.4509811620675695,0.2962695100959991,0.2732461707055706
55147,2025-06-10 20:17:00,53179,1.8106137177126609e-06,-1.7073047832688786e-06,0.9429425871276995,1968,0.4540405246036389,0.29932295596747177,0.27543305824341463
55147,2025-06-10 20:17:00,53178,1.8106137177126609e-06,-1.466055348095146e-06,0.8097007847412127,1969,0.45970499655255537,0.3012656845424932,0.277547888990402
55147,2025-06-10 20:17:00,53177,1.8106137177126609e-06,-1.2588954852941976e-06,0.6952866163438516,1970,0.45898473984681354,0.30314457711476245,0.2794154449002114
55147,2025-06-10 20:17:00,53176,1.8106137177126609e-06,-1.081008193144465e-06,0.5970396570893637,1971,0.4702004007225312,0.3047017898710061,0.2807942575254323
55147,2025-06-10 20:17:00,53175,1.8106137177126609e-06,-9.282571327772852e-07,0.5126754114897283,1972,0.47025907464190125,0.30607471379708695,0.28213135041145065
55147,2025-06-10 20:17:00,53174,1.8106137177126609e-06,-7.970904476176849e-07,0.4402321929962208,1973,0.4684596084371004,0.30717072471829177,0.2832967759776075
55148,2025-06-10 20:18:00,53174,1.8106137177126609e-06,1.3108998626139981e-07,0.07240085777490139,1974,0.467820684378363,0.306753470063349,0.28287117917033183
55148,2025-06-10 20:18:00,53173,1.8106137177126609e-06,1.56506058414003e-06,0.8643812696377685,1975,0.4834464678306711,0.3077434231497234,0.2848736906508553
55148,2025-06-10 20:18:00,53172,1.8106137177126609e-06,9.157024580549603e-07,0.5057414782053913,1976,0.4912120492367568,0.30769541426233576,0.2850655869013185
55149,2025-06-10 20:19:00,53172,1.8106137177126609e-06,-1.6151554432411086e-06,0.8920486061938856,1977,0.4929465690824955,0.30986639336642935,0.28675014991981634
55149,2025-06-10 20:19:00,53171,1.8106137177126609e-06,-1.137508113414369e-06,0.6282445020086213,1978,0.4974647196509263,0.3118001531576532,0.2880255241418828
55150,2025-06-10 20:20:00,53171,1.8106137177126609e-06,4.449401295104892e-07,0.2457399527893668,1979,0.4925441002665935,0.3111461180956634,0.2886039534452622
55150,2025-06-10 20:20:00,53170,1.8106137177126609e-06,1.543508643892928e-06,0.8524781563252678,1980,0.5055477435586273,0.31212256841426544,0.2910316938440369
55150,2025-06-10 20:20:00,53169,1.8106137177126609e-06,1.038443366325156e-06,0.5735311492265818,1981,0.5090909791239585,0.31380038849084324,0.29177246874270374
55151,2025-06-10 20:21:00,53169,1.8106137177126609e-06,1.1376252902431613e-06,0.6283092186445586,1982,0.5212681055305837,0.31572204209721405,0.29271137399345376
55151,2025-06-10 20:21:00,53168,1.8106137177126609e-06,1.6840059178771738e-06,0.9300746489453146,1983,0.5334775931597704,0.3189825755631854,0.29511760311483404
55151,2025-06-10 20:21:00,53167,1.8106137177126609e-06,1.3857247545600238e-06,0.7653342847256249,1984,0.5335581402830551,0.3219159838183616,0.2966178724711438
55151,2025-06-10 20:21:00,53166,1.8106137177126609e-06,1.1402769283738906e-06,0.6297737155191758,1985,0.5431158572200964,0.3228415928202111,0.2982187438137433
55151,2025-06-10 20:21:00,53165,1.8106137177126609e-06,9.383042838075203e-07,0.518224442148199,1986,0.5393690443769797,0.3242726175704895,0.29817570560632206
55151,2025-06-10 20:21:00,53164,1.8106137177126609e-06,7.721062376199024e-07,0.4264334408088437,1987,0.5431291212792889,0.3259115391921801,0.298725771701661
55153,2025-06-10 20:23:00,53165,1.8106137177126609e-06,-1.1516644895006521e-06,0.6360630532257008,1988,0.553299456492644,0.32823238563921975,0.29885435695798623
55153,2025-06-10 20:23:00,53164,1.8106137177126609e-06,-1.455504075650748e-06,0.8038733283703821,1989,0.5632296150956327,0.3309651286918612,0.30083466126561736
55153,2025-06-10 20:23:00,53163,1.8106137177126609e-06,-1.0679597131292924e-06,0.589832995675323,1990,0.5694576889372405,0.33244840375001633,0.30240513249467693
55153,2025-06-10 20:23:00,53162,1.8106137177126609e-06,-7.836034044475432e-07,0.43278331362553984,1991,0.5748764118772165,0.33301183723981637,0.30276122879554024
55154,2025-06-10 20:24:00,53162,1.8106137177126609e-06,1.765014041085819e-06,0.9748153478675464,1992,0.5899223357491727,0.3359495972607535,0.30484812854990023
55154,2025-06-10 20:24:00,53161,1.8106137177126609e-06,1.0672535180555098e-06,0.5894429648990872,1993,0.5981162717870795,0.3375458781357843,0.3059692285587033
